Country,Ratio of life expectancy at birth of females to males,Total fertility rate (TFR)_1970.0,Total fertility rate (TFR)_1990.0,Total fertility rate (TFR)_2011.0,Neonatal mortality rate,Proportion of new borns protected against tetanus,Proportion of 1 year-old children fully immunised against Haemophilus influenzae type B,Debt service as a percentage of exports of goods and services,Average annual rate of reduction of under-five mortality rate_1970-1990,Average annual rate of reduction of under-five mortality rate_1990-2000,Average annual rate of reduction of under-five mortality rate_1990-2011,Average annual rate of reduction of under-five mortality rate_2000-2011,Average annual rate of reduction of total fertility rate_1970-1990,Average annual rate of reduction of total fertility rate_1990-2011,Proportion of households owning at least one ITN,Proportion of population with access to improved sanitation_Percent_Rural,Proportion of population with access to improved sanitation_Percent_Total,Proportion of population with access to improved sanitation_Percent_Urban,Proportion of population with access to improved sanitation_Ratio_Ratio of urban to rural,Proportion of women 20-24 year-olds who gave birth before age 18,Proportion of pupils starting grade 1 who reach grade 5 (survey data),Population size_Percent_Total 10-19 yr,Population size_Thousand_Total,Population size_Thousand_Total 10-19 yr,Population size_Thousand_Total <18 yr,Population size_Thousand_Total <5 yr,Proportion of 1 year-old children immunised against TB (BCG),Annual number of under-five deaths,Prevalence of underweight (severe) - WHO,Prevalence of wasting (moderate and severe) - WHO,Institutional deliveries,Antenatal care coverage for at least four visits,Life expectancy at birth_1970.0,Life expectancy at birth_1990.0,Life expectancy at birth_2011.0,Proportion of 1 year-old children fully immunised against Hepatitis B,People living with HIVAIDS_Female 15+ yr,People living with HIVAIDS_Total,People living with HIVAIDS_Total 0-14 yr,Proportion of women 15-49 year-olds who believe that the practice of female genital mutilationcutting should continue,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-19 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr Poorest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr Richest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-19 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr Poorest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr Richest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Rural Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Urban Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Female 15-24 yr Ratio of richest to poorest,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Female 15-24 yr Ratio of urban to rural,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Male 15-24 yr Ratio of richest to poorest,Contraceptive prevalence rate (CPR),Adult HIVAIDS prevalence rate_Female 15-24 yr,Adult HIVAIDS prevalence rate_Male 15-24 yr,Adult HIVAIDS prevalence rate_Total 15-24 yr,Adult HIVAIDS prevalence rate_Total 15-49 yr,Timely complementary feeding rate,Central government expenditure allocated to health',Child discipline_Female,Child discipline_Male,Child discipline_Total,Proportion of population in malaria risk areas using effective malaria treatment measures,Adolescent birth rate,Proportion of under-five children with suspected pneumonia taken to health provider,Proportion of 1 year-old children fully immunised against polio (OPV),Early initiation of breastfeeding (within one hour of birth),Under-five mortality rate (U5MR)_Deaths per 1000 live births_1970.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_1990.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2000.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Female,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Male,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Total,Under-five mortality rate (U5MR)_Rank_2011.0_Total,Exclusive breastfeeding rate,Continued breastfeeding rate,Maternal mortality ratio reported,Vitamin A supplementation coverage (full),Maternal mortality ratio (MMR),Crude death rate (CDR)_1970.0,Crude death rate (CDR)_1990.0,Crude death rate (CDR)_2011.0,Proportion of households consuming iodized salt,Proportion of 1 year-old children immunised against DPT1,Crude birth rate (CBR)_1970.0,Crude birth rate (CBR)_1990.0,Crude birth rate (CBR)_2011.0,Father's support for learning,Annual number of births (Births),Proportion of births attended by skilled health personnel_Percent_Poorest 20%,Proportion of births attended by skilled health personnel_Percent_Richest 20%,Proportion of births attended by skilled health personnel_Percent_Rural,Proportion of births attended by skilled health personnel_Percent_Total,Proportion of births attended by skilled health personnel_Percent_Urban,Proportion of births attended by skilled health personnel_Ratio_Ratio of richest to poorest,Proportion of births attended by skilled health personnel_Ratio_Ratio of urban to rural,Infant mortality rate (IMR)_1990.0,Infant mortality rate (IMR)_2011.0,Caesarean section,Prevalence of overweight (moderate and severe) - WHO,Proportion of population with sustainable access to an improved water source_Rural,Proportion of population with sustainable access to an improved water source_Total,Proportion of population with sustainable access to an improved water source_Urban,Proportion of 1 year-old children immunised against measles,Children orphaned due to all causes,Children left in inadequate care_Female,Children left in inadequate care_Male,Children left in inadequate care_Poorest 20%,Children left in inadequate care_Richest 20%,Children left in inadequate care_Total,Proportion of under-five children with suspected pneumonia receiving antibiotics,Female genital mutilationcutting of daughters,Antenatal care coverage (ANC),Prevalence of underweight (moderate and severe) - WHO_Percent_Poorest 20%,Prevalence of underweight (moderate and severe) - WHO_Percent_Richest 20%,Prevalence of underweight (moderate and severe) - WHO_Percent_Rural,Prevalence of underweight (moderate and severe) - WHO_Percent_Total <5 yr,Prevalence of underweight (moderate and severe) - WHO_Percent_Urban,Prevalence of underweight (moderate and severe) - WHO_Ratio_Ratio of poorest to richest,Prevalence of underweight (moderate and severe) - WHO_Ratio_Ratio of rural to urban,Routine EPI vaccines financed by government,Prevalence of stunting (moderate and severe) - WHO,Reduction in under-five mortality rate_1990.0,Reduction in under-five mortality rate_2000.0,Birth registration_Poorest 20%,Birth registration_Ratio of richest to poorest,Birth registration_Ratio of urban to rural,Birth registration_Richest 20%,Birth registration_Rural,Birth registration_Total,Birth registration_Urban,Proportion of infants with low birth weight,Lifetime risk of maternal death,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Percent_Poorest 20%,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Percent_Richest 20%,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Percent_Rural,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Percent_Total <5 yr,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Percent_Urban,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Ratio_Ratio of richest to poorest,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Ratio_Ratio of urban to rural,Children orphaned by AIDS,Female genital mutilationcutting,Proportion of population in malaria risk areas using effective malaria prevention measures,Condom use at last high-risk sex_Female 15-24 yr,Condom use at last high-risk sex_Male 15-24 yr,Proportion of 1 year-old children fully immunised against DPT,Region Name
Niger,102,7.4,7.8,7,32,84,75,0,0.2,3.8,4.4,5,-0.3,0.5,76,4,9,34,8.5,51,88,24,16069,3776,8922,3196,61,89,12,12,17,15,38,41,55,75,33,65,0,3,12,13,5,30,14,16,6,34,8,31,6.5,3.8,5.8,18,0.5,0.2,0.4,0.8,65,3,0,0,0,0,199,51,44,42,324,314,216,122,127,125,13,27,0,650,95,590,26,24,13,32,80,56,56,48,0,777,5,59,8,18,71,11.8,8.5,133,66,1,4,39,49,100,76,0,0,0,0,0,0,0,1,46,0,0,39,39,44,0,0.9,14,51,60,42,20,3.3,2.9,67,25,32,71,27,23,14,32,16,34,31,2.3,2,0,2,64,0,42,75,Africa
Nigeria,103,6.5,6.4,5.5,39,60,0,0,1,1.3,2.6,3.8,0.1,0.7,42,27,31,35,1.3,28,98,22,162471,36205,79931,27195,64,756,9,14,35,45,42,46,52,50,1700,3400,440,22,20,22,9,34,28,33,18,41,18,30,3.6,1.7,2.2,15,2.9,1.1,2,3.7,76,2,0,0,0,49,123,45,73,38,259,214,188,119,129,124,14,13,32,550,73,630,22,19,14,97,53,46,44,40,38,6458,8,86,28,39,65,10.3,2.4,127,78,2,11,43,58,74,71,10800,37,38,41,32,38,23,30,58,35,10,27,23,16,3.5,1.7,0,41,42,34,9,7,2.2,62,22,30,49,12,29,15,53,21,26,41,3.5,1.9,2200,30,29,29,56,47,Africa
Niue,0,0,0,0,10,0,99,0,0,-7.3,-1.9,3,0,0,0,100,100,100,1,0,0,0,1,0,1,0,99,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,16,0,98,0,0,14,29,21,21,21,91,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,100,0,0,0,12,18,0,0,100,100,100,99,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,5,0,-49,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,Oceania
Norway,106,2.5,1.9,1.9,2,0,95,0,3.3,5.4,4.7,4.2,1.5,-0.2,0,100,100,100,1,0,0,13,4925,646,1117,309,0,0,0,0,0,0,74,77,81,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0.1,0,0.1,0,8,0,0,0,0,10,0,94,0,16,8,5,3,3,3,184,0,0,0,0,7,10,11,8,0,99,17,14,12,0,61,0,0,0,0,0,0,0,7,3,16,0,100,100,100,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,63,37,0,0,0,0,0,0,0,5,7900,0,0,0,0,0,0,0,0,0,0,0,0,94,Europe
Oman,107,7.3,7.2,2.2,5,91,99,0,7.1,7.8,8.1,8.3,0.1,5.5,0,95,99,100,1.1,0,0,16,2846,462,910,290,99,0,1,7,99,96,51,71,73,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,91,2,0,0,0,0,12,0,99,85,195,48,22,8,9,9,141,0,73,26,0,32,16,5,4,69,99,49,38,18,0,50,0,0,0,99,0,0,0,36,7,14,2,78,89,93,99,0,0,0,0,0,0,0,0,99,0,0,0,9,0,0,0,0,10,82,60,0,0,0,0,0,0,0,12,1200,0,0,0,0,0,0,0,0,0,0,0,0,99,Asia
Pakistan,103,6.6,6,3.3,36,75,80,10,2,2.5,2.5,2.5,0.5,2.8,0,34,48,72,2.1,10,0,23,176745,39894,73756,22064,85,352,12,15,41,28,53,61,65,80,28,130,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,27,0.1,0.1,0.1,0.1,36,1,0,0,0,3,16,69,75,29,182,122,95,68,76,72,39,37,55,280,90,260,15,10,7,69,88,43,40,27,0,4764,16,77,33,43,66,4.8,2,95,59,7,6,89,92,96,80,0,0,0,0,0,0,50,0,61,0,0,33,32,27,0,1.3,0,44,41,24,18,2.1,1.3,38,24,27,32,32,110,41,44,40,41,44,1.1,1.1,0,0,0,0,0,80,Asia
Palau,0,0,0,0,9,0,85,0,0,2.6,2.6,2.6,0,0,0,100,100,100,1,0,0,0,21,0,7,2,0,0,0,0,100,81,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,9,0,0,0,0,27,0,98,0,0,32,25,14,23,19,100,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,100,0,0,0,27,14,0,0,96,85,83,85,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,42,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,Oceania
Panama,107,5.3,3,2.5,9,0,87,5,3.1,2.6,2.5,2.5,2.8,1,0,0,0,0,0,0,0,18,3571,646,1213,345,97,1,0,1,88,0,65,72,76,87,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.1,0.4,0.3,0.8,0,5,0,0,0,0,88,0,91,0,62,33,26,18,21,20,98,0,0,60,0,92,8,5,5,0,95,37,26,20,0,70,0,0,84,89,99,0,1.2,26,17,0,0,0,0,97,97,0,0,0,0,0,0,0,0,96,0,0,0,4,0,0,0,0,19,41,24,0,0,0,0,0,0,0,10,410,0,0,0,0,0,0,0,0,0,0,0,0,87,Americas
Papua New Guinea,107,6.2,4.8,3.9,23,61,61,13,2.7,2,2,2,1.2,1,0,41,45,71,1.7,14,0,22,7014,1561,3168,975,83,12,5,5,52,55,46,56,63,62,12,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.4,0.2,0.3,0.7,76,2,0,0,0,0,70,63,58,0,151,88,72,55,60,58,50,56,72,730,12,230,17,10,7,92,83,44,35,30,0,208,0,0,47,53,88,0,1.9,64,45,0,3,33,40,87,60,250,0,0,0,0,0,0,0,79,0,0,20,18,12,0,1.6,45,43,34,19,0,0,0,0,0,0,0,11,110,0,0,0,0,0,0,0,12,0,0,0,0,61,Oceania
Paraguay,106,5.7,4.5,2.9,13,85,90,4,1.7,4,4.1,4.1,1.2,2.1,0,40,71,90,2.3,0,0,21,6568,1385,2587,744,94,3,0,1,0,91,65,68,72,90,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0.2,0.2,0.2,0.3,67,3,0,0,0,0,63,0,87,47,75,53,35,20,25,22,87,24,14,100,0,99,7,6,5,93,97,37,33,24,0,158,0,0,0,82,0,0,0,41,19,33,7,66,86,99,93,0,0,0,0,0,0,0,0,96,0,0,0,3,0,0,0,0,18,57,37,0,0,0,0,0,0,0,6,310,0,0,0,0,0,0,0,0,0,0,51,0,90,Americas
Peru,107,6.3,3.8,2.5,9,85,91,15,3.7,6.6,6.8,7,2.5,2.1,0,37,71,81,2.2,13,95,20,29400,5769,10421,2902,91,11,1,0,85,94,53,66,74,91,20,74,0,0,17,19,0,0,0,0,0,0,0,0,0,0,0,75,0.1,0.2,0.2,0.4,82,3,0,0,0,0,72,68,91,51,158,75,39,17,20,18,102,71,55,93,0,67,14,7,5,91,94,42,30,20,0,591,56,100,64,85,96,1.8,1.5,54,14,23,0,65,85,91,96,0,0,0,0,0,0,51,0,95,9,1,8,4,2,15.7,3.8,0,20,76,53,0,0,0,0,0,93,0,8,570,27,42,24,32,37,1.6,1.6,0,0,0,38,0,91,Americas
Philippines,110,6.3,4.3,3.1,12,76,14,15,2.2,3.8,3.8,3.9,1.9,1.6,0,69,74,79,1.1,7,90,22,94852,20508,39205,11161,84,57,0,7,44,78,61,65,69,76,4,19,0,0,19,21,14,26,0,0,0,0,17,23,1.8,1.4,0,51,0,0,0,0,90,1,0,0,0,0,53,50,80,54,88,57,39,22,29,25,83,34,34,160,91,99,9,7,6,45,85,39,33,25,0,2358,26,94,48,62,78,3.7,1.6,40,20,10,3,92,92,93,79,0,0,0,0,0,0,42,0,91,0,0,0,22,0,0,0,0,32,55,35,0,0,1.1,0,78,83,87,21,300,37,55,36,47,58,1.5,1.6,0,0,0,0,0,80,Asia
Poland,112,2.2,2,1.4,4,0,99,0,3.6,5.9,5.2,4.6,0.4,1.8,0,0,0,96,0,0,0,11,38299,4300,7023,2008,93,2,0,0,0,0,70,71,76,98,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,5,0,0,0,0,16,0,96,0,36,17,10,5,6,6,157,0,0,2,0,5,8,10,10,0,99,17,15,11,0,410,0,0,0,100,0,0,0,15,5,21,0,0,0,100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,40,0,0,0,0,0,0,0,6,14400,0,0,0,0,0,0,0,0,0,0,0,0,99,Europe
Portugal,108,3,1.5,1.3,2,0,97,0,7.5,7.1,6.9,6.8,3.3,0.7,0,100,100,100,1,0,0,10,10690,1100,1930,501,96,0,0,0,0,0,67,74,79,97,14,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0.2,0.3,0.2,0.7,0,8,0,0,0,0,16,0,97,0,66,15,7,3,4,3,184,0,0,0,0,8,11,10,10,0,99,21,11,9,0,97,0,0,0,100,0,0,0,11,3,31,0,100,99,99,96,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,77,53,0,0,0,0,0,0,0,8,9200,0,0,0,0,0,0,0,0,0,0,0,0,98,Europe
Qatar,99,6.9,4.2,2.2,4,0,93,0,5.2,4.7,4.6,4.5,2.5,3,0,100,100,100,1,0,0,8,1870,151,302,97,97,0,0,0,0,0,66,74,78,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,93,0,57,20,13,7,8,8,145,0,0,0,0,7,6,2,2,0,94,36,24,12,0,21,0,0,0,100,0,0,0,17,6,0,0,100,100,100,99,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,62,39,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,93,Asia
Republic of Korea,109,4.5,1.6,1.4,2,0,0,0,9.4,2.7,2.1,1.6,5.2,0.8,0,100,100,100,1,0,0,13,48391,6458,9842,2488,99,3,0,0,0,0,61,72,81,99,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,4,0,0,0,0,2,0,98,0,49,8,6,4,5,5,165,0,0,0,0,16,9,6,6,0,99,32,16,10,0,479,0,0,0,0,0,0,0,6,4,32,0,88,98,100,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,0,0,0,0,0,0,0,4,4800,0,0,0,0,0,0,0,0,0,0,0,0,99,Asia
Republic of Moldova,111,2.6,2.4,1.5,8,0,78,9,3.5,3.8,3.7,3.6,0.3,2.4,0,82,85,89,1.1,5,100,13,3545,459,740,223,98,1,1,5,99,89,65,68,69,96,6,15,0,0,0,42,0,0,0,39,0,0,0,0,0,0,0,68,0.1,0.1,0.1,0.5,18,6,0,0,0,0,26,60,96,65,70,35,24,15,17,16,107,46,2,15,0,41,10,10,13,60,96,18,19,12,0,44,99,100,99,100,100,1,1,29,14,9,9,93,96,99,91,0,0,0,0,0,0,0,0,98,5,1,4,3,2,8.2,2,0,10,54,33,97,1,1,98,98,98,98,6,1500,0,0,6,33,9,0,1.5,0,0,0,0,0,93,Europe
Romania,110,2.9,1.9,1.4,8,0,89,29,2.7,3.3,5.2,6.9,2.1,1.5,0,0,0,0,0,0,0,11,21436,2252,3928,1093,99,3,1,4,98,76,68,69,74,96,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0.1,41,4,0,0,0,0,41,0,89,0,64,37,27,11,14,13,125,16,0,21,0,27,9,11,12,74,96,21,14,10,0,221,0,0,98,99,100,0,1,31,11,19,8,0,0,99,93,0,0,0,0,0,0,0,0,94,0,0,4,4,3,0,1.3,100,13,67,53,0,0,0,0,0,0,0,8,2600,0,0,0,0,0,0,0,0,0,0,0,0,89,Europe
Russian Federation,119,2,1.9,1.5,7,0,0,13,2,2.5,4,5.3,0.3,1,0,59,70,74,1.3,0,0,10,142836,14023,26115,8264,95,20,0,0,0,0,69,68,69,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,3,0,0,0,0,30,0,97,0,40,27,21,10,13,12,128,0,0,17,0,34,9,12,14,35,97,14,14,12,0,1689,0,0,0,100,0,0,0,23,10,0,0,92,97,99,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,44,0,0,0,0,0,0,0,6,2000,0,0,0,0,0,0,0,0,0,0,0,0,97,Europe
Rwanda,105,8.1,7,5.3,21,85,97,2,1.8,-1.6,5.1,11.1,0.7,1.3,82,56,55,52,0.9,5,76,22,10943,2356,5352,1909,99,23,2,3,69,35,44,33,55,97,110,210,27,0,49,53,0,0,44,47,0,0,50,66,0,1.3,0,52,1.7,0.8,1.3,2.9,79,5,0,0,0,11,41,50,93,71,223,156,183,51,57,54,51,85,84,480,76,340,20,32,12,99,98,51,45,41,0,449,61,86,67,69,82,1.4,1.2,95,38,7,7,63,65,76,95,660,0,0,0,0,0,0,0,98,16,5,12,11,6,3,1.9,11,44,65,70,58,1.1,0.9,64,64,63,60,7,54,22,37,30,29,26,1.7,0.9,170,0,70,29,58,97,Africa
Saint Kitts and Nevis,0,0,0,0,5,0,98,17,4.6,5.5,6.4,7.2,0,0,0,96,96,96,1,0,0,0,53,0,17,5,99,0,0,0,0,0,0,0,0,98,0,0,0,0,0,53,0,0,0,50,0,0,0,0,0,0,0,54,0,0,0,0,0,4,0,0,0,0,67,0,98,0,71,28,16,6,8,7,151,0,0,0,0,0,0,0,0,100,99,0,0,0,0,0,0,0,0,100,0,0,0,22,6,0,0,99,99,99,99,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,74,55,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,97,Americas
Saint Lucia,108,6.1,3.4,2,9,0,97,6,5.2,2.2,1.7,1.4,2.9,2.6,0,63,65,71,1.1,0,0,18,176,32,55,15,97,0,0,0,0,0,64,71,75,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,49,0,97,0,63,23,18,14,17,16,107,0,0,0,0,35,9,6,6,0,98,39,28,17,0,3,0,0,0,100,0,0,0,18,14,0,0,95,96,98,95,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,31,14,0,0,0,0,0,0,0,11,1400,0,0,0,0,0,0,0,0,0,0,0,0,97,Americas
Saint Vincent and the Grenadines,106,6,3,2,13,0,96,14,6.5,1.9,1.1,0.4,3.6,1.8,0,96,0,0,0,0,0,19,109,21,35,9,99,0,0,0,0,0,61,69,72,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,3,0,0,0,0,70,0,95,0,96,27,22,19,23,21,91,0,0,0,0,48,11,7,7,0,98,40,25,17,0,2,0,0,0,99,0,0,0,21,20,0,0,0,0,0,99,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,21,5,0,0,0,0,0,0,0,8,940,0,0,0,0,0,0,0,0,0,0,0,0,95,Americas
Samoa,109,6.1,4.8,3.8,8,0,91,3,0,2.6,2.2,1.8,1.2,1.1,0,98,98,98,1,5,0,24,184,44,81,22,99,0,0,0,81,58,55,65,72,91,0,0,0,0,2,3,3,3,5,6,3,9,2,5,1,2.4,2.7,29,0,0,0,0,71,5,0,0,0,0,29,0,91,88,0,30,23,16,21,19,100,51,74,29,0,100,10,7,5,0,99,39,32,24,0,4,66,95,78,81,94,1.4,1.2,25,16,13,0,96,96,96,67,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,100,0,37,18,31,2.1,1.4,63,44,48,62,10,260,0,0,0,68,0,0,0,0,0,0,0,0,91,Oceania
San Marino,0,0,0,0,1,0,85,0,0,8.1,9,9.8,0,0,0,0,0,0,0,0,0,0,32,0,6,2,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,86,0,0,12,5,2,2,2,195,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,Europe
Sao Tome and Principe,105,6.5,5.4,3.6,29,0,96,5,0,0.4,0.4,0.4,0.9,1.9,61,19,26,30,1.6,25,84,24,169,40,79,24,99,0,3,11,79,72,55,61,65,96,0,0,0,0,39,43,27,56,39,43,39,55,38,47,2,1.3,1.4,38,0.3,0.4,0.4,1,74,3,0,0,0,8,110,75,96,45,96,96,93,86,92,89,28,51,20,160,44,70,13,10,8,86,98,41,38,31,0,5,74,93,75,82,89,1.3,1.2,62,58,5,12,88,89,89,91,0,0,0,0,0,0,0,0,98,18,7,14,13,12,2.6,1.1,15,29,8,4,74,1.1,1,86,74,75,76,8,330,0,0,52,49,45,0,0.9,0,0,56,0,59,96,Africa
Saudi Arabia,103,7.3,5.8,2.7,5,0,98,0,0,7.3,7.3,7.3,1.1,3.6,0,0,0,100,0,0,0,18,28083,4926,9923,3186,98,6,0,0,0,0,52,69,74,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2,0,0,0,0,7,0,98,0,0,43,21,8,10,9,141,0,0,0,0,24,15,5,4,0,99,47,36,22,0,605,0,0,0,97,0,0,0,34,8,0,6,0,0,97,98,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,78,55,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,98,Asia
Senegal,104,7.4,6.6,4.7,26,88,83,0,3.9,0.4,3.5,6.4,0.5,1.6,63,39,52,70,1.8,22,93,24,12768,3004,6425,2125,95,30,5,10,73,50,41,53,59,83,28,53,0,17,26,29,0,0,28,31,0,0,18,41,0,2.2,0,13,0.5,0.3,0.4,0.7,61,3,0,0,0,8,93,50,73,23,295,136,130,60,69,65,45,39,51,390,0,370,24,13,9,47,94,51,44,37,0,471,30,96,49,65,91,3.2,1.8,69,47,6,3,56,72,93,82,0,0,0,0,0,0,0,13,93,24,10,21,18,12,2.4,1.8,32,27,52,50,50,1.9,1.4,94,66,75,89,19,54,21,31,21,22,24,1.5,1.2,0,26,35,0,49,83,Africa
Serbia,106,2.4,2.1,1.6,4,0,91,24,0,8.1,6.6,5.3,0.6,1.4,0,88,92,96,1.1,3,99,12,9854,1207,2089,551,99,1,1,4,100,94,68,72,75,89,0,4,0,0,53,54,28,69,43,48,28,66,41,63,2.4,1.5,2.4,61,0,0,0,0.1,84,6,64,70,67,0,22,90,91,8,0,29,13,6,8,7,151,14,15,9,0,12,9,10,12,32,91,18,15,11,78,110,99,100,100,100,100,1,1,25,6,25,16,98,99,99,95,0,1,1,2,1,1,82,0,99,3,2,1,2,2,1.4,0.7,0,7,75,44,97,1,1,100,99,99,99,5,4900,0,0,22,36,50,0,2.3,0,0,0,65,63,91,Europe
Seychelles,0,0,0,0,9,0,99,4,6.9,1.8,0.9,0,0,0,0,0,0,98,0,0,0,0,87,0,43,14,99,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,62,0,99,0,66,17,14,13,15,14,122,0,0,57,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,100,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,Africa
Sierra Leone,103,5.9,5.7,4.9,49,85,84,2,1.2,1,1.7,2.4,0.1,0.7,36,6,13,23,3.8,38,93,23,5997,1366,2965,984,96,42,8,9,50,75,35,39,48,84,27,49,4,72,16,23,14,36,26,0,0,0,19,30,2.6,1.6,0,11,1.3,0.5,0.9,1.6,25,1,82,81,82,62,98,74,81,45,342,267,241,176,194,185,1,32,48,860,99,890,29,25,15,63,94,47,44,38,42,227,44,85,59,63,72,1.9,1.2,158,119,5,10,35,55,87,80,310,32,33,29,28,32,58,10,93,22,15,22,22,20,1.4,1.1,2,44,31,23,74,1.2,1,88,78,78,78,11,23,75,70,75,73,66,0.9,0.9,18,88,30,12,0,84,Africa
