Country or Area,Poorest 20% Learning materials at home - Playthings,Total Learning materials at home - Playthings,Richest 20% Learning materials at home - Playthings,Male Net attendance ratio in secondary education,Female Net attendance ratio in secondary education,Ratio of school attendance of orphans to school attendance of non-orphans,Gross enrolment ratio of girls to boys in primary education,Ratio of girls to boys starting grade 1 who reach grade 5,Proportion of pupils starting grade 1 who reach grade 5,Female 15-24 yr Literacy rate of 15-24 year-olds,Male 15-24 yr Literacy rate of 15-24 year-olds,Urban Net attendance ratio in primary education (NAR),Ratio of richest to poorest Net attendance ratio in primary education (NAR),Female Net attendance ratio in primary education (NAR),Poorest 20% Net attendance ratio in primary education (NAR),Richest 20% Net attendance ratio in primary education (NAR),Ratio of urban to rural Net attendance ratio in primary education (NAR),Rural Net attendance ratio in primary education (NAR),Male Net attendance ratio in primary education (NAR),Male Gross enrolment ratio in pre-primary education,Female Gross enrolment ratio in pre-primary education,Male Gross enrolment ratio in primary education,Female Gross enrolment ratio in primary education,Adult literacy rate,Gross enrolment ratio in lower secondary education,Gross enrolment ratio of girls to boys in secondary education,Poorest 20% Adult support for learning,Male Adult support for learning,Total Adult support for learning,Richest 20% Adult support for learning,Female Adult support for learning,Father's support for learning,Ratio of adult literacy rate of females to males,Central government expenditure allocated to education,Proportion of pupils starting grade 1 who reach grade 5 (survey data),Poorest 20% Attendance in early childhood education,Male Attendance in early childhood education,Total Attendance in early childhood education,Richest 20% Attendance in early childhood education,Female Attendance in early childhood education,Male Net enrolment ratio in secondary education,Female Net enrolment ratio in secondary education,Male Net enrolment ratio in primary education (NER),Female Net enrolment ratio in primary education (NER),Total Net enrolment ratio in primary education (NER),Gross enrolment ratio in upper secondary education,Poorest 20% Learning materials at home - Children's books,Total Learning materials at home - Children's books,Richest 20% Learning materials at home - Children's books
Republic of Moldova,0.4864864864864865,0.6619718309859155,0.5949367088607594,0.8367346938775511,0.8673469387755102,0.7627715795654721,0.7045454545454546,0.6078431372549019,0.9315068493150684,1.0,0.99,0.815,0.056,0.8636363636363636,0.3434343434343434,0.465,0.2878787878787879,0.8636363636363636,0.8636363636363636,0.4545454545454545,0.5,0.3382352941176471,0.37681159420289856,0.99,0.6140350877192983,0.625,0.9895833333333334,0.9897959183673468,0.9897959183673468,0.98,0.979591836734694,0.9113924050632912,0.8608695652173913,0.6,1.0,0.4615384615384616,0.08163265306122447,0.33673469387755106,0.7628865979381443,0.07216494845360824,0.7586206896551724,0.7717391304347826,0.8412698412698413,0.8507462686567164,0.9692307692307692,0.5030674846625767,1.0,1.0,1.0
Romania,0.4864864864864865,0.6619718309859155,0.5949367088607594,0.8911564625850338,0.9081632653061223,0.7627715795654721,0.6818181818181818,0.5294117647058824,0.9589041095890408,0.97,0.97,0.815,0.056,0.8636363636363636,0.3434343434343434,0.465,0.2878787878787879,0.8636363636363636,0.8636363636363636,0.4727272727272727,0.527027027027027,0.35294117647058826,0.39130434782608703,0.98,0.6754385964912281,0.59375,0.9895833333333334,0.9897959183673468,0.9897959183673468,0.98,0.979591836734694,0.9113924050632912,0.8608695652173913,0.2,1.0,0.4615384615384616,0.08163265306122447,0.33673469387755106,0.7628865979381443,0.07216494845360824,0.8045977011494253,0.8152173913043478,0.8095238095238095,0.8059701492537313,0.9230769230769232,0.5766871165644172,1.0,1.0,1.0
Russian Federation,0.4864864864864865,0.6619718309859155,0.5949367088607594,0.8911564625850338,0.9081632653061223,0.7627715795654721,0.7045454545454546,0.5490196078431373,0.9452054794520548,1.0,1.0,0.815,0.056,0.8636363636363636,0.3434343434343434,0.465,0.2878787878787879,0.8636363636363636,0.8636363636363636,0.5454545454545454,0.5945945945945946,0.375,0.42028985507246375,1.0,0.6228070175438597,0.5833333333333334,0.9895833333333334,0.9897959183673468,0.9897959183673468,0.98,0.979591836734694,0.9113924050632912,0.8695652173913043,0.2,1.0,0.4615384615384616,0.08163265306122447,0.33673469387755106,0.7628865979381443,0.07216494845360824,0.8160919540229885,0.8043478260869565,0.9206349206349206,0.9402985074626866,0.8769230769230769,0.5030674846625767,1.0,1.0,1.0
Rwanda,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.15306122448979592,0.16326530612244894,0.7777777777777778,0.75,0.5490196078431373,0.4520547945205479,0.78,0.77,0.92,0.096,0.8383838383838383,0.8080808080808081,0.94,0.33333333333333337,0.8787878787878788,0.8080808080808081,0.054545454545454536,0.06756756756756757,0.6838235294117647,0.7463768115942029,0.71,0.21052631578947367,0.625,0.5416666666666666,0.54421768707483,0.54421768707483,0.5766666666666665,0.5476190476190476,0.3512658227848101,0.7826086956521741,0.2,0.76,0.09230769230769233,0.020408163265306117,0.5,0.24742268041237114,0.030927835051546393,0.2413793103448276,0.2391304347826087,0.6676587301587301,0.6501865671641791,0.9490384615384616,0.098159509202454,0.021505376344086027,0.030927835051546393,0.101010101010101
Saint Kitts and Nevis,0.8513513513513513,0.9154929577464788,0.9113924050632912,0.6301020408163265,0.6938775510204082,0.7863247863247863,0.7045454545454546,0.3333333333333333,0.6438356164383562,0.97,0.97,0.96,0.136,0.7727272727272727,0.5151515151515151,0.87,0.30303030303030304,0.9747474747474748,0.803030303030303,0.5515151515151515,0.5878378378378378,0.3308823529411765,0.3840579710144928,0.91,0.7105263157894737,0.59375,1.0,1.0,1.0,1.0,1.0,0.6582278481012658,0.8521739130434782,0.2,0.9,0.5461538461538461,0.17346938775510204,0.4489795918367347,0.5721649484536082,0.19072164948453607,0.8850574712643678,0.8695652173913043,0.7777777777777778,0.7910447761194029,0.9846153846153848,0.5460122699386503,0.7096774193548387,0.8350515463917526,0.9393939393939394
Saint Lucia,0.8513513513513513,0.9154929577464788,0.9113924050632912,0.6301020408163265,0.6938775510204082,0.7863247863247863,0.6136363636363636,0.4705882352941176,0.8904109589041096,0.97,0.97,0.96,0.136,0.7727272727272727,0.5151515151515151,0.87,0.30303030303030304,0.9747474747474748,0.803030303030303,0.3696969696969697,0.3918918918918919,0.35294117647058826,0.3695652173913043,0.91,0.6929824561403509,0.59375,1.0,1.0,1.0,1.0,1.0,0.6582278481012658,0.8521739130434782,0.2,0.9,0.5461538461538461,0.17346938775510204,0.4489795918367347,0.5721649484536082,0.19072164948453607,0.8390804597701149,0.8369565217391305,0.8412698412698413,0.8358208955223879,0.8461538461538461,0.5460122699386503,0.7096774193548387,0.8350515463917526,0.9393939393939394
Saint Vincent and the Grenadines,0.8513513513513513,0.9154929577464788,0.9113924050632912,0.6301020408163265,0.6938775510204082,0.7863247863247863,0.5454545454545454,0.5686274509803921,0.8767123287671232,0.97,0.97,0.96,0.136,0.7727272727272727,0.5151515151515151,0.87,0.30303030303030304,0.9747474747474748,0.803030303030303,0.4727272727272727,0.5337837837837838,0.4485294117647059,0.43478260869565216,0.91,0.8771929824561403,0.625,1.0,1.0,1.0,1.0,1.0,0.6582278481012658,0.8521739130434782,0.26666666666666666,0.9,0.5461538461538461,0.17346938775510204,0.4489795918367347,0.5721649484536082,0.19072164948453607,0.8390804597701149,0.9565217391304348,0.8871252204585535,0.8689883913764511,0.7179487179487181,0.5337423312883436,0.7096774193548387,0.8350515463917526,0.9393939393939394
Samoa,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.5204081632653061,0.7142857142857143,0.7606837606837606,0.75,0.4836601307189546,0.9315068493150684,1.0,0.99,0.89,0.08800000000000001,0.797979797979798,0.8585858585858586,0.91,0.30303030303030304,0.8888888888888888,0.8383838383838383,0.20606060606060608,0.2702702702702703,0.4338235294117647,0.4927536231884058,0.99,0.7543859649122807,0.75,0.6496003668763104,0.7236137851366959,0.7250288794763189,0.8169213836477991,0.7254492362982935,0.6049996019425201,0.8695652173913043,0.26666666666666666,0.88,0.09230769230769233,0.020408163265306117,0.5,0.24742268041237114,0.030927835051546393,0.7011494252873564,0.8152173913043478,0.8888888888888888,0.9552238805970148,0.6615384615384615,0.44171779141104295,0.24069340186199611,0.3423123473600035,0.5195381487834321
San Marino,0.7837837837837838,0.7577464788732394,0.6658227848101266,0.8877551020408163,0.8857142857142857,0.7627715795654721,1.0,0.5490196078431373,0.9452054794520548,0.99,0.99,0.966,0.0624,0.8383838383838383,0.39797979797979793,0.48,0.30303030303030304,0.9757575757575756,0.8404040404040405,0.5757575757575758,0.5945945945945946,0.3014705882352941,0.43478260869565216,0.98,0.7017543859649122,0.625,0.8229166666666666,0.9224489795918368,0.9244897959183672,0.962,0.926530612244898,0.8987341772151899,0.8521739130434782,0.2,0.99,0.21153846153846154,0.2372448979591837,0.25,0.5463917525773195,0.25773195876288657,0.8160919540229885,0.8043478260869565,0.8571428571428571,0.8955223880597015,0.9230769230769232,0.5644171779141104,0.4,0.44948453608247424,0.8101010101010101
Sao Tome and Principe,0.3918918918918919,0.5070422535211268,0.5443037974683544,0.30612244897959184,0.3163265306122449,0.7521367521367521,0.7045454545454546,0.9411764705882352,0.5616438356164384,0.96,0.95,0.86,0.104,0.2525252525252525,0.7575757575757576,0.95,0.30303030303030304,0.8585858585858586,0.3232323232323233,0.2606060606060606,0.31756756756756754,0.6102941176470589,0.644927536231884,0.89,0.456140350877193,0.6354166666666666,0.59375,0.6428571428571429,0.6428571428571429,0.77,0.6428571428571429,0.4430379746835443,0.7826086956521741,0.26666666666666666,0.84,0.2769230769230769,0.5918367346938775,0.051020408163265314,0.5257731958762887,0.6288659793814433,0.36781609195402293,0.4782608695652174,0.6145124716553287,0.5223880597014925,0.6923076923076923,0.0920245398773006,0.010752688172043013,0.08247422680412371,0.21212121212121213
Saudi Arabia,0.6216216216216216,0.7793427230046949,0.5949367088607594,0.7460317460317459,0.7346938775510204,0.7350427350427351,0.6818181818181818,0.5637254901960784,0.8664383561643836,0.97,0.99,0.8816666666666668,0.08266666666666665,0.8114478114478114,0.6397306397306398,0.7466666666666667,0.3282828282828283,0.8164983164983165,0.8232323232323232,0.14545454545454545,0.14864864864864866,0.4264705882352941,0.4710144927536232,0.87,0.7631578947368421,0.5520833333333334,0.53125,0.6700680272108844,0.6666666666666666,0.7966666666666667,0.6598639455782314,0.7443037974683544,0.7826086956521741,0.3333333333333333,0.9455555555555556,0.16153846153846155,0.03571428571428571,0.5714285714285714,0.4536082474226804,0.03608247422680412,0.7586206896551724,0.8152173913043478,0.8412698412698413,0.8358208955223879,0.953846153846154,0.558282208588957,0.22939068100358415,0.32302405498281783,0.5892255892255893
Senegal,0.3918918918918919,0.5070422535211268,0.5443037974683544,0.35714285714285715,0.32653061224489793,0.8290598290598291,0.8409090909090909,0.6274509803921569,0.4520547945205479,0.56,0.74,0.81,0.136,0.9292929292929292,0.4747474747474748,0.78,0.4848484848484849,0.5050505050505051,0.9191919191919192,0.06666666666666668,0.08783783783783784,0.2647058823529412,0.3478260869565217,0.5,0.2368421052631579,0.4791666666666667,0.59375,0.6428571428571429,0.6428571428571429,0.77,0.6428571428571429,0.4430379746835443,0.5478260869565217,0.3333333333333333,0.93,0.1076923076923077,0.2857142857142857,0.6122448979591837,0.4432989690721649,0.30927835051546393,0.26436781609195403,0.22826086956521735,0.6190476190476191,0.7014925373134329,0.8461538461538461,0.1656441717791411,0.010752688172043013,0.08247422680412371,0.21212121212121213
Serbia,0.8783783783783784,0.8873239436619719,0.7594936708860759,0.8979591836734694,0.9183673469387756,0.7627715795654721,0.6818181818181818,0.5294117647058824,0.9863013698630136,0.99,0.99,0.99,0.08,0.7070707070707071,0.9696969696969696,0.98,0.30303030303030304,0.98989898989899,0.7272727272727273,0.3151515151515151,0.35135135135135137,0.35294117647058826,0.3985507246376812,0.98,0.7017543859649122,0.625,0.875,0.979591836734694,0.9693877551020408,0.98,0.9693877551020408,0.9873417721518988,0.8434782608695652,0.26666666666666666,0.99,0.3384615384615385,0.3673469387755102,0.2959183673469388,0.7731958762886598,0.42268041237113396,0.8850574712643678,0.9021739130434784,0.9206349206349206,0.9104477611940298,0.8769230769230769,0.4969325153374233,0.5268817204301075,0.7835051546391752,0.8686868686868687
Seychelles,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.3163265306122449,0.2959183673469388,0.811965811965812,0.7045454545454546,0.5490196078431373,0.4520547945205479,0.99,0.99,0.83,0.12,0.9696969696969696,0.5353535353535354,0.8,0.3636363636363637,0.6767676767676768,1.0,0.6363636363636364,0.6486486486486487,0.5073529411764706,0.5507246376811594,0.92,0.9824561403508772,0.6979166666666666,0.5416666666666666,0.54421768707483,0.54421768707483,0.5766666666666665,0.5476190476190476,0.3512658227848101,0.8782608695652174,0.26666666666666666,0.772,0.09230769230769233,0.2959183673469388,0.32653061224489793,0.4845360824742268,0.26804123711340205,0.2413793103448276,0.2391304347826087,0.6507936507936508,0.6119402985074627,0.9846153846153848,0.6134969325153374,0.021505376344086027,0.030927835051546393,0.101010101010101
Sierra Leone,0.32432432432432434,0.4929577464788733,0.6329113924050633,0.4081632653061225,0.33673469387755106,0.7521367521367521,0.5454545454545454,0.5294117647058824,0.5616438356164384,0.5,0.69,0.8,0.12,0.7272727272727273,0.5959595959595959,0.88,0.33333333333333337,0.7272727272727273,0.7878787878787878,0.03636363636363636,0.040540540540540536,0.5955882352941176,0.572463768115942,0.42,0.2368421052631579,0.3541666666666667,0.46875,0.5408163265306123,0.5510204081632653,0.79,0.5612244897959183,0.5316455696202531,0.5130434782608696,0.2,0.93,0.07692307692307693,0.2346938775510204,0.3979591836734694,0.4329896907216495,0.2371134020618557,0.26436781609195403,0.22826086956521735,0.5079365079365079,0.4626865671641791,0.4923076923076923,0.1656441717791411,0.013440860215053764,0.12371134020618554,0.2188552188552189
Singapore,0.6891891891891891,0.5633802816901409,0.6033755274261602,0.6224489795918368,0.6428571428571429,0.7350427350427351,0.75,0.5294117647058824,0.9863013698630136,1.0,1.0,0.98,0.12,1.0,0.31313131313131315,0.48,0.30303030303030304,0.9595959595959596,1.0,0.3333333333333333,0.3716216216216216,0.4558823529411765,0.5144927536231884,0.96,0.6140350877192983,0.6458333333333334,0.5494791666666666,0.6505102040816326,0.6556122448979592,0.8175,0.6658163265306123,0.5886075949367089,0.8347826086956521,0.2,0.8985714285714286,0.3461538461538461,0.3333333333333333,0.2295918367346939,0.5274914089347078,0.3402061855670103,0.6666666666666666,0.7173913043478259,0.9365079365079364,0.9402985074626866,0.9846153846153848,0.392638036809816,0.1039426523297491,0.3161512027491409,0.44107744107744096
Slovakia,0.4864864864864865,0.6619718309859155,0.5949367088607594,0.8911564625850338,0.9081632653061223,0.7627715795654721,0.6818181818181818,0.5294117647058824,0.9726027397260274,0.99,0.99,0.815,0.056,0.8636363636363636,0.3434343434343434,0.465,0.2878787878787879,0.8636363636363636,0.8636363636363636,0.5515151515151515,0.5945945945945946,0.3970588235294117,0.4420289855072464,0.98,0.631578947368421,0.6145833333333334,0.9895833333333334,0.9897959183673468,0.9897959183673468,0.98,0.979591836734694,0.9113924050632912,0.8521739130434782,0.26666666666666666,1.0,0.4615384615384616,0.08163265306122447,0.33673469387755106,0.7628865979381443,0.07216494845360824,0.8160919540229885,0.8043478260869565,0.9206349206349206,0.9253731343283582,0.9384615384615383,0.5153374233128835,1.0,1.0,1.0
Slovenia,0.7837837837837838,0.7577464788732394,0.6658227848101266,0.8877551020408163,0.8857142857142857,0.7627715795654721,0.6818181818181818,0.5294117647058824,1.0,1.0,1.0,0.966,0.0624,0.8383838383838383,0.39797979797979793,0.48,0.30303030303030304,0.9757575757575756,0.8404040404040405,0.5212121212121212,0.5675675675675675,0.36764705882352944,0.4057971014492754,1.0,0.6754385964912281,0.6041666666666666,0.8229166666666666,0.9224489795918368,0.9244897959183672,0.962,0.926530612244898,0.8987341772151899,0.8695652173913043,0.3333333333333333,0.99,0.21153846153846154,0.2372448979591837,0.25,0.5463917525773195,0.25773195876288657,0.9080459770114944,0.9130434782608696,0.9523809523809524,0.9552238805970148,1.0,0.5766871165644172,0.4,0.44948453608247424,0.8101010101010101
Solomon Islands,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.2959183673469388,0.30612244897959184,0.7521367521367521,0.5681818181818182,0.5686274509803921,0.3972602739726027,0.68,0.76,0.72,0.08800000000000001,0.9494949494949496,0.5858585858585859,0.61,0.33333333333333337,0.6565656565656566,0.9595959595959596,0.2909090909090909,0.3310810810810811,0.4264705882352941,0.427536231884058,0.6,0.2719298245614035,0.4375,0.6496003668763104,0.7236137851366959,0.7250288794763189,0.8169213836477991,0.7254492362982935,0.6049996019425201,0.6608695652173913,0.4,0.88,0.09230769230769233,0.020408163265306117,0.5,0.24742268041237114,0.030927835051546393,0.26436781609195403,0.22826086956521735,0.7142857142857143,0.6716417910447762,0.9846153846153848,0.13496932515337426,0.24069340186199611,0.3423123473600035,0.5195381487834321
Somalia,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.12244897959183673,0.08163265306122447,0.6666666666666666,0.5454545454545454,0.5490196078431373,0.4520547945205479,0.67,0.76,0.3,1.0,0.9797979797979798,0.030303030303030307,0.4,1.0,0.09090909090909093,0.9696969696969696,0.10303030303030304,0.11486486486486487,0.4044117647058824,0.3985507246376812,0.63,0.2456140350877193,0.4166666666666667,0.7916666666666666,0.8163265306122449,0.8061224489795918,0.85,0.8061224489795918,0.6075949367088608,0.6608695652173913,0.26666666666666666,0.85,0.015384615384615384,0.2959183673469388,0.2346938775510204,0.061855670103092786,0.31958762886597936,0.2413793103448276,0.2391304347826087,0.6507936507936508,0.6119402985074627,0.9846153846153848,0.15950920245398773,0.021505376344086027,0.030927835051546393,0.101010101010101
South Africa,0.8648648648648649,0.9718309859154929,0.9367088607594936,0.4183673469387755,0.4897959183673469,0.8632478632478633,0.6136363636363636,0.5490196078431373,0.4520547945205479,0.98,0.97,0.9325,0.07,0.8484848484848485,0.5707070707070707,0.6575,0.30303030303030304,0.9090909090909092,0.8409090909090909,0.3878787878787879,0.4324324324324325,0.4117647058823529,0.427536231884058,0.89,0.6754385964912281,0.65625,0.3645833333333333,0.5102040816326531,0.5102040816326531,0.71,0.5102040816326531,0.12658227848101267,0.8347826086956521,0.26666666666666666,0.8866666666666668,0.09230769230769233,0.2959183673469388,0.32653061224489793,0.4845360824742268,0.26804123711340205,0.2413793103448276,0.2391304347826087,0.8412698412698413,0.8656716417910447,0.9076923076923076,0.5398773006134969,0.010752688172043013,0.041237113402061855,0.12121212121212123
South Sudan,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.08163265306122447,0.040816326530612235,0.6666666666666666,0.5454545454545454,0.5490196078431373,0.4520547945205479,0.67,0.76,0.47,0.376,0.8686868686868687,0.12121212121212123,0.58,0.6060606060606061,0.2323232323232323,0.8787878787878788,0.10303030303030304,0.11486486486486487,0.4044117647058824,0.3985507246376812,0.63,0.2456140350877193,0.4166666666666667,0.5416666666666666,0.54421768707483,0.54421768707483,0.5766666666666665,0.5476190476190476,0.3512658227848101,0.6608695652173913,0.26666666666666666,0.65,0.030769230769230767,0.32653061224489793,0.30612244897959184,0.13402061855670105,0.32989690721649484,0.2413793103448276,0.2391304347826087,0.6507936507936508,0.6119402985074627,0.9846153846153848,0.15950920245398773,0.021505376344086027,0.030927835051546393,0.101010101010101
Spain,0.7837837837837838,0.7577464788732394,0.6658227848101266,0.8877551020408163,0.8857142857142857,0.7627715795654721,0.6818181818181818,0.5490196078431373,0.9863013698630136,1.0,1.0,0.966,0.0624,0.8383838383838383,0.39797979797979793,0.48,0.30303030303030304,0.9757575757575756,0.8404040404040405,0.7575757575757576,0.8513513513513513,0.4264705882352941,0.463768115942029,0.98,0.8859649122807017,0.625,0.8229166666666666,0.9224489795918368,0.9244897959183672,0.962,0.926530612244898,0.8987341772151899,0.8521739130434782,0.26666666666666666,0.99,0.21153846153846154,0.2372448979591837,0.25,0.5463917525773195,0.25773195876288657,0.942528735632184,0.9565217391304348,1.0,1.0,0.6307692307692307,0.7914110429447853,0.4,0.44948453608247424,0.8101010101010101
Sri Lanka,0.5945945945945946,0.6056338028169014,0.7405063291139241,0.5612244897959183,0.4693877551020408,0.6153846153846154,0.7045454545454546,0.5784313725490197,0.6004566210045661,0.99,0.98,0.81,0.06933333333333333,0.7457912457912458,0.2878787878787879,0.4366666666666666,0.3535353535353536,0.7356902356902356,0.7542087542087542,0.28484848484848485,0.32432432432432434,0.375,0.42028985507246375,0.91,0.4912280701754386,0.5104166666666666,0.5347222222222223,0.6360544217687076,0.6394557823129251,0.7933333333333333,0.6462585034013606,0.7004219409282701,0.8434782608695652,0.13333333333333333,0.95,0.1435897435897436,0.1836734693877551,0.3707482993197279,0.3573883161512027,0.2027491408934708,0.4827586206896552,0.4130434782608696,0.9047619047619048,0.9104477611940298,0.8615384615384616,0.25153374233128833,0.010752688172043013,0.36597938144329895,0.14646464646464644
State of Palestine,0.6216216216216216,0.7793427230046949,0.5949367088607594,0.7460317460317459,0.7346938775510204,0.7350427350427351,0.6590909090909091,0.5637254901960784,0.8664383561643836,0.99,0.99,0.8816666666666668,0.08266666666666665,0.8114478114478114,0.6397306397306398,0.7466666666666667,0.3282828282828283,0.8164983164983165,0.8232323232323232,0.2363636363636364,0.25675675675675674,0.3235294117647059,0.355072463768116,0.95,0.6052631578947368,0.6875,0.53125,0.6700680272108844,0.6666666666666666,0.7966666666666667,0.6598639455782314,0.7443037974683544,0.8173913043478261,0.2,0.9455555555555556,0.16153846153846155,0.03571428571428571,0.5714285714285714,0.4536082474226804,0.03608247422680412,0.7931034482758621,0.8586956521739131,0.8412698412698413,0.8208955223880597,0.7846153846153846,0.4539877300613497,0.22939068100358415,0.32302405498281783,0.5892255892255893
Sudan,0.25675675675675674,0.19718309859154928,0.08860759493670886,0.33673469387755106,0.30612244897959184,0.8205128205128205,0.5681818181818182,0.5686274509803921,0.3972602739726027,0.68,0.76,0.89,0.14400000000000002,0.98989898989899,0.5555555555555556,0.97,0.393939393939394,0.696969696969697,0.98989898989899,0.07272727272727272,0.08108108108108109,0.4264705882352941,0.427536231884058,0.6,0.2719298245614035,0.4375,0.3645833333333333,0.4795918367346938,0.4897959183673469,0.68,0.5,0.7088607594936709,0.6608695652173913,0.2,0.82,0.15384615384615385,0.2346938775510204,0.2755102040816326,0.4948453608247423,0.21649484536082475,0.26436781609195403,0.22826086956521735,0.7142857142857143,0.6716417910447762,0.9846153846153848,0.13496932515337426,0.0967741935483871,0.21649484536082475,0.5252525252525253
Suriname,0.9054054054054054,0.9014084507042254,0.7974683544303798,0.5714285714285714,0.6836734693877551,0.7627715795654721,0.5909090909090909,0.9607843137254902,0.8630136986301371,0.99,0.98,0.96,0.08800000000000001,0.98989898989899,0.8888888888888888,0.97,0.33333333333333337,0.9191919191919192,1.0,0.509090909090909,0.5743243243243243,0.5,0.5072463768115942,0.95,0.6140350877192983,0.84375,0.6354166666666666,0.7653061224489796,0.7653061224489796,0.92,0.7755102040816326,0.3924050632911392,0.8608695652173913,0.26666666666666666,0.92,0.26153846153846155,0.4183673469387755,0.22448979591836732,0.6494845360824743,0.4845360824742268,0.3908045977011495,0.5108695652173914,0.8571428571428571,0.8656716417910447,0.9846153846153848,0.31901840490797545,0.21505376344086025,0.4639175257731959,0.7575757575757576
Swaziland,0.8648648648648649,0.9718309859154929,0.9367088607594936,0.42857142857142855,0.5306122448979592,0.8461538461538461,0.5227272727272727,0.6666666666666666,0.7808219178082192,0.95,0.92,0.97,0.08,0.7373737373737373,0.9595959595959596,0.99,0.30303030303030304,0.9696969696969696,0.7171717171717171,0.12727272727272726,0.14864864864864866,0.5367647058823529,0.5072463768115942,0.87,0.42105263157894735,0.6041666666666666,0.3645833333333333,0.5102040816326531,0.5102040816326531,0.71,0.5102040816326531,0.12658227848101267,0.8608695652173913,0.4666666666666667,0.93,0.5538461538461539,0.1326530612244898,0.4489795918367347,0.5154639175257731,0.15463917525773194,0.19540229885057472,0.31521739130434784,0.7777777777777778,0.7761194029850746,0.9846153846153848,0.25153374233128833,0.010752688172043013,0.041237113402061855,0.12121212121212123
Sweden,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.5703755339345039,0.5798192532827089,0.7627715795654721,0.6818181818181818,0.5294117647058824,0.9863013698630136,0.99,0.99,0.8813114455084354,0.10568099642372658,0.8162795879451135,0.5881933778530154,0.7350180046861513,0.34246915115588233,0.8217924802056124,0.8244458377666305,0.5696969696969697,0.6351351351351351,0.3970588235294117,0.43478260869565216,0.98,0.6842105263157895,0.59375,0.6496003668763104,0.7236137851366959,0.7250288794763189,0.8169213836477991,0.7254492362982935,0.6049996019425201,0.8521739130434782,0.4,0.9031522702104097,0.22661001788908747,0.216186125613036,0.3896189289669356,0.4896277871014144,0.22159354271557596,0.942528735632184,0.9347826086956522,1.0,0.9850746268656716,0.9692307692307692,0.5950920245398773,0.24069340186199611,0.3423123473600035,0.5195381487834321
Switzerland,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.5703755339345039,0.5798192532827089,0.7627715795654721,0.7045454545454546,0.5490196078431373,0.9452054794520548,0.99,0.99,0.8813114455084354,0.10568099642372658,0.8162795879451135,0.5881933778530154,0.7350180046861513,0.34246915115588233,0.8217924802056124,0.8244458377666305,0.5939393939393941,0.668918918918919,0.4044117647058824,0.4420289855072464,0.98,0.7807017543859649,0.5729166666666666,0.6496003668763104,0.7236137851366959,0.7250288794763189,0.8169213836477991,0.7254492362982935,0.6049996019425201,0.8521739130434782,0.26666666666666666,0.9031522702104097,0.22661001788908747,0.216186125613036,0.3896189289669356,0.4896277871014144,0.22159354271557596,0.8275862068965517,0.8043478260869565,0.984126984126984,0.9850746268656716,0.8461538461538461,0.5030674846625767,0.24069340186199611,0.3423123473600035,0.5195381487834321
Syrian Arab Republic,0.7027027027027027,0.7323943661971831,0.6455696202531646,0.6428571428571429,0.6428571428571429,0.7350427350427351,0.6590909090909091,0.5490196078431373,0.9315068493150684,0.94,0.96,0.89,0.08,0.8787878787878788,0.9696969696969696,0.96,0.30303030303030304,0.8585858585858586,0.9191919191919192,0.054545454545454536,0.054054054054054064,0.5220588235294118,0.5434782608695652,0.83,0.6403508771929824,0.6041666666666666,0.5416666666666666,0.7142857142857143,0.7142857142857143,0.84,0.7040816326530612,0.7848101265822784,0.7478260869565218,0.26666666666666666,1.0,0.061538461538461535,0.020408163265306117,0.14285714285714285,0.1855670103092784,0.020618556701030927,0.632183908045977,0.6413043478260869,1.0,0.9701492537313432,0.9692307692307692,0.20245398773006132,0.12903225806451613,0.30927835051546393,0.5353535353535354
Tajikistan,0.581081081081081,0.647887323943662,0.5569620253164557,0.9081632653061223,0.7551020408163265,0.7627715795654721,0.6136363636363636,0.5490196078431373,0.9863013698630136,1.0,1.0,0.97,0.08,0.98989898989899,0.9797979797979798,0.98,0.30303030303030304,0.9797979797979798,0.98989898989899,0.048484848484848485,0.0472972972972973,0.4117647058823529,0.427536231884058,1.0,0.6929824561403509,0.46875,0.5833333333333334,0.7448979591836735,0.7551020408163265,0.86,0.7551020408163265,0.2911392405063291,0.8695652173913043,0.26666666666666666,1.0,0.015384615384615384,0.061224489795918366,0.020408163265306117,0.29896907216494845,0.061855670103092786,0.8965517241379308,0.7826086956521741,0.984126984126984,0.9402985074626866,0.7846153846153846,0.3496932515337423,0.04301075268817205,0.17525773195876287,0.3333333333333333
