"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Viet Nam","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","97","1"
"Western and Central Africa","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","71","2"
"World","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","89","2"
"Yemen","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","89","1"
"Zambia","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","87","1"
"Zimbabwe","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"

"fnSeqID","Footnote"
"1","Coverage for DPT1 should be at least as high as DPT3. Discrepancies where DPT1 coverage is less than DPT3 reflect deficiencies in the data collection and reporting process. UNICEF and WHO are working with national and territorial systems to eliminate these discrepancies."
"2","Coverage for DPT1 should be at least as high as DPT3. Discrepancies where DPT1 coverage is less than DPT3 reflect deficiencies in the data collection and reporting process. UNICEF and WHO are working with national and territorial systems to eliminate these discrepancies. For a complete list of countries and territories in the regions, subregions and country categories, see page XX."
"3","Coverage for DPT1 should be at least as high as DPT3. Discrepancies where DPT1 coverage is less than DPT3 reflect deficiencies in the data collection and reporting process. UNICEF and WHO are working with national and territorial systems to eliminate these discrepancies. Due to the cession in July 2011 of the Republic of South Sudan by the Republic of the Sudan, and its subsequent admission to the UN on 14 July 2011, disaggregated data for Sudan and South Sudan as separate States are not yet available for all indicators. In these cases, aggregated data are presented for Sudan pre-cession (see Memorandum item)."
